timestamp,farm_id,crop_type,soil_moisture,temperature,humidity,rainfall,soil_ph,soil_temperature
2026-01-25 21:00:00,FARM003,Maize,84.69,25.14,68.14,0.0,6.68,24.5
2026-01-25 22:00:00,FARM004,Cotton,56.72,21.17,72.12,0.0,7.18,21.57
2026-01-25 23:00:00,FARM005,Wheat,81.2,22.31,69.67,0.0,6.3,22.7
2026-01-26 00:00:00,FARM001,Rice,83.66,19.18,79.47,0.0,6.16,18.9
2026-01-26 01:00:00,FARM002,Tomato,79.3,19.03,79.28,1.78,6.41,19.08
2026-01-26 02:00:00,FARM003,Maize,84.54,17.4,84.83,0.0,6.77,16.29
2026-01-26 03:00:00,FARM004,Cotton,56.57,18.24,77.27,0.0,7.24,18.91
2026-01-26 04:00:00,FARM005,Wheat,81.05,18.67,77.85,0.0,6.45,18.75
2026-01-26 05:00:00,FARM001,Rice,83.51,16.42,81.39,0.0,6.12,17.42
2026-01-26 06:00:00,FARM002,Tomato,79.15,21.18,74.33,0.0,6.64,20.87
2026-01-26 07:00:00,FARM003,Maize,84.39,20.91,71.63,0.0,6.96,19.85
2026-01-26 08:00:00,FARM004,Cotton,56.3,24.3,69.96,0.0,7.2,23.71
2026-01-26 09:00:00,FARM005,Wheat,80.61,27.86,58.54,0.0,6.32,27.09
2026-01-26 10:00:00,FARM001,Rice,83.12,26.89,61.54,0.0,6.19,25.9
2026-01-26 11:00:00,FARM002,Tomato,78.64,29.22,59.55,0.0,6.48,27.5
2026-01-26 12:00:00,FARM003,Maize,83.88,29.23,55.9,0.0,6.85,27.88
2026-01-26 13:00:00,FARM004,Cotton,55.66,31.83,53.88,0.0,7.25,30.28
2026-01-26 14:00:00,FARM005,Wheat,79.88,33.56,47.86,0.0,6.48,30.86
2026-01-26 15:00:00,FARM001,Rice,82.39,33.64,48.87,0.0,6.09,31.81
2026-01-26 16:00:00,FARM002,Tomato,78.0,31.85,54.53,0.0,6.43,30.59
2026-01-26 17:00:00,FARM003,Maize,83.14,33.78,53.6,0.0,6.76,31.68
2026-01-26 18:00:00,FARM004,Cotton,55.11,30.04,58.75,0.0,7.09,29.11
2026-01-26 19:00:00,FARM005,Wheat,84.5,29.5,59.69,6.16,6.38,29.05
2026-01-26 20:00:00,FARM001,Rice,81.97,27.31,62.16,0.0,6.21,26.24
2026-01-26 21:00:00,FARM002,Tomato,77.77,23.56,69.95,0.0,6.54,22.92
2026-01-26 22:00:00,FARM003,Maize,82.96,22.6,73.64,0.0,6.77,21.89
2026-01-26 23:00:00,FARM004,Cotton,54.96,21.64,72.12,0.0,7.08,21.99
2026-01-27 00:00:00,FARM005,Wheat,84.35,17.74,78.96,0.0,6.42,17.19
2026-01-27 01:00:00,FARM001,Rice,81.82,16.27,80.31,0.0,6.18,16.63
2026-01-27 02:00:00,FARM002,Tomato,77.62,17.5,84.01,0.0,6.5,18.38
2026-01-27 03:00:00,FARM003,Maize,82.81,17.34,83.72,0.0,6.76,18.09
2026-01-27 04:00:00,FARM004,Cotton,54.81,20.26,77.08,0.0,7.14,20.4
2026-01-27 05:00:00,FARM005,Wheat,84.2,18.42,78.38,0.0,6.49,18.53
2026-01-27 06:00:00,FARM001,Rice,81.67,20.44,75.09,0.0,6.3,20.27
2026-01-27 07:00:00,FARM002,Tomato,77.47,18.07,79.02,0.0,6.49,18.43
2026-01-27 08:00:00,FARM003,Maize,82.5,25.19,68.74,0.0,6.85,24.07
2026-01-27 09:00:00,FARM004,Cotton,54.52,24.81,67.49,0.0,7.07,24.38
2026-01-27 10:00:00,FARM005,Wheat,83.7,28.99,57.23,0.0,6.45,28.19
2026-01-27 11:00:00,FARM001,Rice,81.14,29.68,57.92,0.0,6.17,27.29
2026-01-27 12:00:00,FARM002,Tomato,76.78,32.9,52.39,0.0,6.44,30.73
2026-01-27 13:00:00,FARM003,Maize,81.78,33.5,50.95,0.0,6.76,32.3
2026-01-27 14:00:00,FARM004,Cotton,60.39,31.84,57.89,7.83,7.09,30.01
2026-01-27 15:00:00,FARM005,Wheat,83.01,32.73,52.91,0.0,6.4,30.84
2026-01-27 16:00:00,FARM001,Rice,80.58,30.13,54.3,0.0,6.23,29.36
2026-01-27 17:00:00,FARM002,Tomato,76.21,30.4,58.97,0.0,6.33,29.31
2026-01-27 18:00:00,FARM003,Maize,81.2,30.51,55.9,0.0,6.85,28.63
2026-01-27 19:00:00,FARM004,Cotton,59.84,29.95,57.87,0.0,7.03,28.18
2026-01-27 20:00:00,FARM005,Wheat,82.54,28.33,62.36,0.0,6.34,26.9
2026-01-27 21:00:00,FARM001,Rice,80.28,24.98,64.96,0.0,6.07,23.9
2026-01-27 22:00:00,FARM002,Tomato,76.06,21.07,75.29,0.0,6.56,20.96
2026-01-27 23:00:00,FARM003,Maize,81.05,20.74,72.36,0.0,6.66,20.54
2026-01-28 00:00:00,FARM004,Cotton,63.58,18.76,78.83,4.98,7.15,19.03
2026-01-28 01:00:00,FARM005,Wheat,82.39,16.1,82.39,0.0,6.45,17.07
2026-01-28 02:00:00,FARM001,Rice,80.13,16.57,84.12,0.0,6.24,16.37
2026-01-28 03:00:00,FARM002,Tomato,75.91,18.47,79.72,0.0,6.44,18.96
2026-01-28 04:00:00,FARM003,Maize,80.9,19.37,78.92,0.0,6.95,18.89
2026-01-28 05:00:00,FARM004,Cotton,63.43,17.46,77.94,0.0,7.24,18.2
2026-01-28 06:00:00,FARM005,Wheat,82.24,16.59,81.39,0.0,6.43,16.71
2026-01-28 07:00:00,FARM001,Rice,79.98,21.28,76.64,0.0,6.22,21.3
2026-01-28 08:00:00,FARM002,Tomato,75.66,23.92,70.74,0.0,6.54,22.97
2026-01-28 09:00:00,FARM003,Maize,80.51,26.78,67.04,0.0,6.87,25.17
2026-01-28 10:00:00,FARM004,Cotton,63.16,24.49,66.45,0.0,7.16,24.73
2026-01-28 11:00:00,FARM005,Wheat,81.82,27.42,61.03,0.0,6.46,26.69
2026-01-28 12:00:00,FARM001,Rice,85.0,32.27,59.14,11.6,6.03,30.59
2026-01-28 13:00:00,FARM002,Tomato,75.03,31.61,52.96,0.0,6.65,30.14
2026-01-28 14:00:00,FARM003,Maize,79.92,30.81,56.98,0.0,6.81,29.28
2026-01-28 15:00:00,FARM004,Cotton,62.34,35.43,44.89,0.0,7.18,34.09
2026-01-28 16:00:00,FARM005,Wheat,81.15,32.47,51.56,0.0,6.48,30.99
2026-01-28 17:00:00,FARM001,Rice,84.21,34.78,50.67,0.0,6.28,32.69
2026-01-28 18:00:00,FARM002,Tomato,74.42,31.21,57.13,0.0,6.41,29.6
2026-01-28 19:00:00,FARM003,Maize,85.0,30.82,64.57,11.44,6.7,30.06
2026-01-28 20:00:00,FARM004,Cotton,62.08,24.12,69.05,0.0,7.15,23.86
2026-01-28 21:00:00,FARM005,Wheat,80.87,24.68,66.82,0.0,6.42,23.54
2026-01-28 22:00:00,FARM001,Rice,85.0,20.98,79.06,7.22,6.42,20.45
2026-01-28 23:00:00,FARM002,Tomato,74.27,21.15,70.81,0.0,6.62,20.56
2026-01-29 00:00:00,FARM003,Maize,84.85,18.85,78.01,0.0,6.82,18.92
2026-01-29 01:00:00,FARM004,Cotton,61.93,19.68,79.13,0.0,7.13,19.77
2026-01-29 02:00:00,FARM005,Wheat,80.72,15.46,86.58,0.0,6.49,15.6
2026-01-29 03:00:00,FARM001,Rice,84.85,15.81,83.98,0.0,6.12,16.24
2026-01-29 04:00:00,FARM002,Tomato,74.12,18.92,77.94,0.0,6.59,19.61
2026-01-29 05:00:00,FARM003,Maize,84.7,19.19,81.63,0.0,6.72,20.03
2026-01-29 06:00:00,FARM004,Cotton,61.78,18.8,83.27,0.0,7.05,19.19
2026-01-29 07:00:00,FARM005,Wheat,82.14,19.72,79.81,1.89,6.58,19.8
2026-01-29 08:00:00,FARM001,Rice,84.6,23.92,68.94,0.0,6.15,22.7
2026-01-29 09:00:00,FARM002,Tomato,73.9,23.36,71.62,0.0,6.52,23.27
2026-01-29 10:00:00,FARM003,Maize,84.27,27.59,65.14,0.0,6.69,27.09
2026-01-29 11:00:00,FARM004,Cotton,61.38,26.95,59.44,0.0,7.16,25.83
2026-01-29 12:00:00,FARM005,Wheat,81.58,30.1,55.77,0.0,6.5,28.51
2026-01-29 13:00:00,FARM001,Rice,84.03,30.48,52.62,0.0,6.11,29.72
2026-01-29 14:00:00,FARM002,Tomato,73.2,33.05,51.32,0.0,6.49,30.6
2026-01-29 15:00:00,FARM003,Maize,83.56,33.12,48.25,0.0,6.75,30.09
2026-01-29 16:00:00,FARM004,Cotton,60.76,31.34,52.0,0.0,6.99,29.52
2026-01-29 17:00:00,FARM005,Wheat,80.99,30.86,56.8,0.0,6.44,30.21
2026-01-29 18:00:00,FARM001,Rice,83.26,34.32,46.86,0.0,6.12,31.9
2026-01-29 19:00:00,FARM002,Tomato,72.72,28.58,58.88,0.0,6.55,26.81
2026-01-29 20:00:00,FARM003,Maize,83.15,27.19,63.48,0.0,6.88,25.77
2026-01-29 21:00:00,FARM004,Cotton,60.38,26.66,64.26,0.0,7.04,25.38
2026-01-29 22:00:00,FARM005,Wheat,80.81,22.62,71.14,0.0,6.39,22.63
2026-01-29 23:00:00,FARM001,Rice,83.01,23.96,71.28,0.0,6.23,22.67
2026-01-30 00:00:00,FARM002,Tomato,72.57,19.27,78.3,0.0,6.55,18.96
2026-01-30 01:00:00,FARM003,Maize,83.0,18.37,80.05,0.0,6.73,18.57
2026-01-30 02:00:00,FARM004,Cotton,60.23,17.12,82.55,0.0,7.11,17.31
2026-01-30 03:00:00,FARM005,Wheat,80.66,16.67,80.81,0.0,6.47,18.19
2026-01-30 04:00:00,FARM001,Rice,82.86,17.01,80.28,0.0,6.19,16.92
2026-01-30 05:00:00,FARM002,Tomato,72.42,19.33,76.62,0.0,6.38,19.53
2026-01-30 06:00:00,FARM003,Maize,82.85,19.83,76.81,0.0,6.91,20.46
2026-01-30 07:00:00,FARM004,Cotton,60.08,21.67,69.95,0.0,7.24,21.97
2026-01-30 08:00:00,FARM005,Wheat,80.46,23.01,71.73,0.0,6.3,22.85
2026-01-30 09:00:00,FARM001,Rice,85.0,23.07,74.97,8.42,6.33,22.76
2026-01-30 10:00:00,FARM002,Tomato,71.96,28.11,58.97,0.0,6.48,26.32
2026-01-30 11:00:00,FARM003,Maize,82.39,28.22,60.95,0.0,6.76,26.71
2026-01-30 12:00:00,FARM004,Cotton,59.72,26.26,64.34,0.0,7.12,26.35
2026-01-30 13:00:00,FARM005,Wheat,85.0,30.84,62.42,7.82,6.41,29.22
2026-01-30 14:00:00,FARM001,Rice,85.0,33.55,56.73,1.83,6.25,31.55
2026-01-30 15:00:00,FARM002,Tomato,73.83,32.27,51.88,2.49,6.51,30.84
2026-01-30 16:00:00,FARM003,Maize,81.68,33.21,54.18,0.0,6.63,31.29
2026-01-30 17:00:00,FARM004,Cotton,58.99,33.66,46.13,0.0,7.07,32.3
2026-01-30 18:00:00,FARM005,Wheat,84.41,30.82,54.67,0.0,6.27,29.45
2026-01-30 19:00:00,FARM001,Rice,84.52,28.51,61.92,0.0,6.28,27.13
2026-01-30 20:00:00,FARM002,Tomato,73.53,24.96,66.71,0.0,6.47,25.54
2026-01-30 21:00:00,FARM003,Maize,81.29,26.77,64.82,0.0,6.77,25.44
2026-01-30 22:00:00,FARM004,Cotton,58.83,22.19,72.7,0.0,7.1,22.16
2026-01-30 23:00:00,FARM005,Wheat,84.26,21.75,71.74,0.0,6.53,21.22
2026-01-31 00:00:00,FARM001,Rice,84.37,21.14,72.36,0.0,6.23,21.11
2026-01-31 01:00:00,FARM002,Tomato,73.38,19.99,76.33,0.0,6.5,18.88
2026-01-31 02:00:00,FARM003,Maize,81.14,17.87,78.67,0.0,6.71,17.78
2026-01-31 03:00:00,FARM004,Cotton,58.68,16.7,84.23,0.0,6.96,18.23
2026-01-31 04:00:00,FARM005,Wheat,84.11,15.5,88.29,0.0,6.53,16.31
2026-01-31 05:00:00,FARM001,Rice,85.0,19.09,80.55,4.51,6.32,18.82
2026-01-31 06:00:00,FARM002,Tomato,73.23,20.66,76.13,0.0,6.57,20.02
2026-01-31 07:00:00,FARM003,Maize,80.99,20.61,73.84,0.0,6.67,21.74
2026-01-31 08:00:00,FARM004,Cotton,58.46,23.45,69.79,0.0,7.08,24.19
2026-01-31 09:00:00,FARM005,Wheat,85.0,26.49,66.55,8.03,6.4,25.06
2026-01-31 10:00:00,FARM001,Rice,84.53,28.35,62.89,0.0,6.2,28.16
2026-01-31 11:00:00,FARM002,Tomato,72.71,29.34,61.69,0.0,6.53,28.48
2026-01-31 12:00:00,FARM003,Maize,80.29,33.0,50.06,0.0,6.82,30.83
2026-01-31 13:00:00,FARM004,Cotton,57.88,30.68,57.82,0.0,6.95,28.76
2026-01-31 14:00:00,FARM005,Wheat,84.43,30.39,57.44,0.0,6.3,29.76
2026-01-31 15:00:00,FARM001,Rice,83.88,31.96,57.15,0.0,6.29,29.71
2026-01-31 16:00:00,FARM002,Tomato,72.03,32.57,55.89,0.0,6.59,31.18
2026-01-31 17:00:00,FARM003,Maize,79.72,30.47,56.6,0.0,6.84,29.4
2026-01-31 18:00:00,FARM004,Cotton,57.33,29.95,62.19,0.0,7.1,28.27
2026-01-31 19:00:00,FARM005,Wheat,83.87,30.17,56.08,0.0,6.26,28.25
2026-01-31 20:00:00,FARM001,Rice,83.43,27.91,63.15,0.0,6.26,26.82
2026-01-31 21:00:00,FARM002,Tomato,71.8,23.52,70.73,0.0,6.63,22.85
2026-01-31 22:00:00,FARM003,Maize,79.52,22.96,74.47,0.0,6.72,21.79
2026-01-31 23:00:00,FARM004,Cotton,57.18,19.75,74.78,0.0,7.05,20.17
2026-02-01 00:00:00,FARM005,Wheat,83.72,19.51,77.73,0.0,6.42,19.62
2026-02-01 01:00:00,FARM001,Rice,83.28,17.56,77.38,0.0,6.11,18.11
2026-02-01 02:00:00,FARM002,Tomato,71.65,17.24,79.35,0.0,6.41,17.29
2026-02-01 03:00:00,FARM003,Maize,79.37,17.39,79.57,0.0,6.83,17.89
2026-02-01 04:00:00,FARM004,Cotton,57.03,17.77,80.03,0.0,6.93,18.18
2026-02-01 05:00:00,FARM005,Wheat,83.57,18.31,81.02,0.0,6.35,19.67
2026-02-01 06:00:00,FARM001,Rice,83.13,19.15,78.99,0.0,6.25,19.45
2026-02-01 07:00:00,FARM002,Tomato,71.5,20.79,75.38,0.0,6.44,20.84
2026-02-01 08:00:00,FARM003,Maize,79.11,24.2,68.31,0.0,6.81,24.15
2026-02-01 09:00:00,FARM004,Cotton,56.72,25.11,66.1,0.0,7.18,24.27
2026-02-01 10:00:00,FARM005,Wheat,83.14,27.58,63.56,0.0,6.33,26.28
2026-02-01 11:00:00,FARM001,Rice,82.44,32.73,53.84,0.0,6.23,30.95
2026-02-01 12:00:00,FARM002,Tomato,70.96,29.77,60.85,0.0,6.58,28.46
2026-02-01 13:00:00,FARM003,Maize,78.4,33.24,51.73,0.0,6.73,31.1
2026-02-01 14:00:00,FARM004,Cotton,56.03,32.84,51.06,0.0,7.03,31.01
2026-02-01 15:00:00,FARM005,Wheat,82.45,32.79,50.93,0.0,6.38,31.03
2026-02-01 16:00:00,FARM001,Rice,81.75,32.76,50.16,0.0,6.09,30.71
2026-02-01 17:00:00,FARM002,Tomato,70.29,32.35,53.8,0.0,6.58,29.43
2026-02-01 18:00:00,FARM003,Maize,77.9,28.95,59.53,0.0,6.79,27.62
2026-02-01 19:00:00,FARM004,Cotton,55.46,30.49,59.92,0.0,7.07,29.77
2026-02-01 20:00:00,FARM005,Wheat,82.01,27.84,59.49,0.0,6.21,26.42
2026-02-01 21:00:00,FARM001,Rice,81.39,26.29,66.47,0.0,6.07,24.93
2026-02-01 22:00:00,FARM002,Tomato,70.09,22.93,69.81,0.0,6.49,22.5
2026-02-01 23:00:00,FARM003,Maize,77.75,20.44,76.17,0.0,6.85,19.7
2026-02-02 00:00:00,FARM004,Cotton,55.31,19.57,74.78,0.0,7.09,19.49
2026-02-02 01:00:00,FARM005,Wheat,81.86,14.81,88.25,0.0,6.46,15.68
2026-02-02 02:00:00,FARM001,Rice,81.24,17.11,79.82,0.0,6.04,17.32
2026-02-02 03:00:00,FARM002,Tomato,69.94,17.16,80.69,0.0,6.62,18.61
2026-02-02 04:00:00,FARM003,Maize,77.6,17.26,79.31,0.0,6.87,17.82
2026-02-02 05:00:00,FARM004,Cotton,55.16,18.41,79.44,0.0,7.05,18.66
2026-02-02 06:00:00,FARM005,Wheat,81.71,17.21,83.03,0.0,6.36,17.37
2026-02-02 07:00:00,FARM001,Rice,83.23,19.83,74.09,2.66,6.24,19.48
2026-02-02 08:00:00,FARM002,Tomato,69.79,20.18,75.64,0.0,6.57,19.54
2026-02-02 09:00:00,FARM003,Maize,77.35,23.92,68.64,0.0,6.77,23.18
2026-02-02 10:00:00,FARM004,Cotton,54.83,25.51,65.31,0.0,7.12,24.1
2026-02-02 11:00:00,FARM005,Wheat,85.0,27.66,73.29,20.21,6.36,26.67
2026-02-02 12:00:00,FARM001,Rice,82.71,29.45,60.16,0.0,6.17,28.08
2026-02-02 13:00:00,FARM002,Tomato,74.84,32.31,56.88,6.74,6.52,30.34
2026-02-02 14:00:00,FARM003,Maize,76.74,31.24,57.63,0.0,6.62,29.05
2026-02-02 15:00:00,FARM004,Cotton,54.09,33.73,51.36,0.0,6.94,31.24
2026-02-02 16:00:00,FARM005,Wheat,84.26,33.71,51.65,0.0,6.3,32.06
2026-02-02 17:00:00,FARM001,Rice,82.08,31.6,54.35,0.0,6.19,29.49
2026-02-02 18:00:00,FARM002,Tomato,74.29,30.06,58.7,0.0,6.46,27.96
2026-02-02 19:00:00,FARM003,Maize,76.14,30.97,53.9,0.0,6.84,29.04
2026-02-02 20:00:00,FARM004,Cotton,57.29,28.84,64.29,4.26,6.99,27.75
2026-02-02 21:00:00,FARM005,Wheat,84.03,23.54,68.74,0.0,6.49,22.81
2026-02-02 22:00:00,FARM001,Rice,81.9,22.51,73.44,0.0,6.09,21.96
2026-02-02 23:00:00,FARM002,Tomato,74.07,23.41,68.89,0.0,6.54,23.31
2026-02-03 00:00:00,FARM003,Maize,75.99,21.46,75.96,0.0,6.71,21.17
2026-02-03 01:00:00,FARM004,Cotton,57.14,17.52,79.26,0.0,6.99,17.82
2026-02-03 02:00:00,FARM005,Wheat,83.88,16.47,82.34,0.0,6.38,16.87
2026-02-03 03:00:00,FARM001,Rice,81.75,16.44,83.73,0.0,6.14,16.61
2026-02-03 04:00:00,FARM002,Tomato,73.92,18.78,75.42,0.0,6.51,19.02
2026-02-03 05:00:00,FARM003,Maize,75.84,16.43,83.19,0.0,6.79,16.23
2026-02-03 06:00:00,FARM004,Cotton,56.99,20.27,72.45,0.0,7.08,20.98
2026-02-03 07:00:00,FARM005,Wheat,83.73,21.45,73.98,0.0,6.39,21.32
2026-02-03 08:00:00,FARM001,Rice,81.6,22.07,72.56,0.0,6.27,20.31
2026-02-03 09:00:00,FARM002,Tomato,73.57,26.04,67.43,0.0,6.48,25.43
2026-02-03 10:00:00,FARM003,Maize,75.35,28.86,62.84,0.0,6.86,27.25
2026-02-03 11:00:00,FARM004,Cotton,56.46,29.64,58.4,0.0,7.05,28.38
2026-02-03 12:00:00,FARM005,Wheat,83.19,29.83,60.96,0.0,6.29,29.33
2026-02-03 13:00:00,FARM001,Rice,80.91,32.81,51.63,0.0,6.13,30.52
2026-02-03 14:00:00,FARM002,Tomato,72.89,32.55,53.24,0.0,6.54,31.5
2026-02-03 15:00:00,FARM003,Maize,74.58,34.42,48.02,0.0,6.87,32.23
2026-02-03 16:00:00,FARM004,Cotton,55.85,31.17,57.81,0.0,7.14,29.42
2026-02-03 17:00:00,FARM005,Wheat,82.63,30.16,60.75,0.0,6.45,28.72
2026-02-03 18:00:00,FARM001,Rice,80.47,27.87,61.14,0.0,6.14,27.12
2026-02-03 19:00:00,FARM002,Tomato,72.36,29.57,61.1,0.0,6.49,28.75
2026-02-03 20:00:00,FARM003,Maize,74.11,28.35,62.05,0.0,6.83,26.91
2026-02-03 21:00:00,FARM004,Cotton,55.57,24.58,68.38,0.0,7.25,23.25
2026-02-03 22:00:00,FARM005,Wheat,82.48,21.18,73.69,0.0,6.38,21.26
2026-02-03 23:00:00,FARM001,Rice,80.29,22.68,72.35,0.0,6.19,22.37
2026-02-04 00:00:00,FARM002,Tomato,72.21,19.84,75.07,0.0,6.53,19.95
2026-02-04 01:00:00,FARM003,Maize,73.96,18.54,76.33,0.0,6.83,17.81
2026-02-04 02:00:00,FARM004,Cotton,55.42,19.46,77.68,0.0,7.12,18.79
2026-02-04 03:00:00,FARM005,Wheat,82.33,17.76,82.26,0.0,6.52,18.82
2026-02-04 04:00:00,FARM001,Rice,80.14,16.9,82.07,0.0,6.03,18.62
2026-02-04 05:00:00,FARM002,Tomato,72.06,18.9,77.73,0.0,6.43,18.79
2026-02-04 06:00:00,FARM003,Maize,73.81,18.2,75.29,0.0,6.86,19.44
2026-02-04 07:00:00,FARM004,Cotton,55.27,17.9,79.72,0.0,7.06,18.23
2026-02-04 08:00:00,FARM005,Wheat,85.0,23.82,72.63,7.44,6.54,23.13
2026-02-04 09:00:00,FARM001,Rice,79.66,28.59,55.13,0.0,6.15,27.49
2026-02-04 10:00:00,FARM002,Tomato,71.69,26.34,67.74,0.0,6.5,25.71
2026-02-04 11:00:00,FARM003,Maize,73.3,29.18,59.32,0.0,6.75,27.47
2026-02-04 12:00:00,FARM004,Cotton,54.72,29.94,57.99,0.0,7.06,28.8
2026-02-04 13:00:00,FARM005,Wheat,84.23,34.46,48.61,0.0,6.37,33.21
2026-02-04 14:00:00,FARM001,Rice,79.03,31.56,55.75,0.0,6.28,29.7
2026-02-04 15:00:00,FARM002,Tomato,71.07,31.4,53.18,0.0,6.27,30.19
2026-02-04 16:00:00,FARM003,Maize,72.67,31.51,57.03,0.0,6.8,30.26
2026-02-04 17:00:00,FARM004,Cotton,54.0,33.32,53.89,0.0,7.07,32.42
2026-02-04 18:00:00,FARM005,Wheat,83.59,31.71,57.66,0.0,6.27,31.36
2026-02-04 19:00:00,FARM001,Rice,78.51,29.35,57.13,0.0,6.22,27.68
2026-02-04 20:00:00,FARM002,Tomato,70.56,29.26,59.99,0.0,6.57,28.1
2026-02-04 21:00:00,FARM003,Maize,72.35,25.38,64.33,0.0,6.75,24.98
2026-02-04 22:00:00,FARM004,Cotton,53.79,23.21,68.39,0.0,7.05,22.88
2026-02-04 23:00:00,FARM005,Wheat,83.44,20.76,73.74,0.0,6.41,21.46
2026-02-05 00:00:00,FARM001,Rice,78.36,18.8,77.58,0.0,6.17,17.98
2026-02-05 01:00:00,FARM002,Tomato,70.41,17.46,83.19,0.0,6.48,18.58
2026-02-05 02:00:00,FARM003,Maize,72.2,18.56,78.23,0.0,6.81,18.82
2026-02-05 03:00:00,FARM004,Cotton,53.64,17.25,80.72,0.0,7.12,17.87
2026-02-05 04:00:00,FARM005,Wheat,83.29,19.12,78.88,0.0,6.46,18.74
2026-02-05 05:00:00,FARM001,Rice,78.21,17.83,82.61,0.0,6.27,17.84
2026-02-05 06:00:00,FARM002,Tomato,70.26,19.25,79.46,0.0,6.49,19.48
2026-02-05 07:00:00,FARM003,Maize,72.05,19.99,79.14,0.0,6.68,19.44
2026-02-05 08:00:00,FARM004,Cotton,53.32,25.37,66.04,0.0,7.07,24.38
2026-02-05 09:00:00,FARM005,Wheat,83.09,23.09,69.22,0.0,6.39,22.58
2026-02-05 10:00:00,FARM001,Rice,77.73,28.51,64.05,0.0,6.28,27.34
2026-02-05 11:00:00,FARM002,Tomato,69.63,31.55,54.72,0.0,6.5,29.48
2026-02-05 12:00:00,FARM003,Maize,75.55,32.26,56.16,4.67,6.83,31.06
2026-02-05 13:00:00,FARM004,Cotton,52.61,33.27,54.79,0.0,7.13,31.28
2026-02-05 14:00:00,FARM005,Wheat,82.41,32.53,54.22,0.0,6.39,31.2
2026-02-05 15:00:00,FARM001,Rice,77.07,32.23,52.45,0.0,6.2,30.52
2026-02-05 16:00:00,FARM002,Tomato,69.11,29.43,60.08,0.0,6.46,28.68
2026-02-05 17:00:00,FARM003,Maize,74.95,30.95,52.57,0.0,6.81,29.35
2026-02-05 18:00:00,FARM004,Cotton,51.94,32.38,53.12,0.0,7.08,30.47
2026-02-05 19:00:00,FARM005,Wheat,81.84,30.48,55.94,0.0,6.36,28.55
2026-02-05 20:00:00,FARM001,Rice,76.63,27.76,62.01,0.0,6.22,26.51
2026-02-05 21:00:00,FARM002,Tomato,68.67,27.72,60.16,0.0,6.58,26.39
2026-02-05 22:00:00,FARM003,Maize,74.76,22.78,70.16,0.0,6.79,21.81
2026-02-05 23:00:00,FARM004,Cotton,51.79,21.59,69.72,0.0,7.31,21.48
2026-02-06 00:00:00,FARM005,Wheat,81.69,20.68,76.97,0.0,6.27,20.45
2026-02-06 01:00:00,FARM001,Rice,76.48,13.56,84.3,0.0,6.25,14.81
2026-02-06 02:00:00,FARM002,Tomato,68.52,16.26,82.95,0.0,6.45,16.04
2026-02-06 03:00:00,FARM003,Maize,74.61,17.74,78.91,0.0,6.78,16.65
2026-02-06 04:00:00,FARM004,Cotton,51.64,17.03,81.44,0.0,7.14,17.69
2026-02-06 05:00:00,FARM005,Wheat,81.54,20.86,78.43,0.0,6.58,20.49
2026-02-06 06:00:00,FARM001,Rice,76.33,17.58,80.34,0.0,6.29,17.78
2026-02-06 07:00:00,FARM002,Tomato,68.37,18.94,78.21,0.0,6.65,19.36
2026-02-06 08:00:00,FARM003,Maize,74.32,24.86,64.13,0.0,6.71,23.83
2026-02-06 09:00:00,FARM004,Cotton,51.23,27.15,63.84,0.0,7.21,25.9
2026-02-06 10:00:00,FARM005,Wheat,81.06,28.68,60.43,0.0,6.28,27.1
2026-02-06 11:00:00,FARM001,Rice,75.82,29.25,59.49,0.0,6.24,28.96
2026-02-06 12:00:00,FARM002,Tomato,67.71,32.24,52.3,0.0,6.61,30.5
2026-02-06 13:00:00,FARM003,Maize,73.68,31.79,54.02,0.0,6.84,29.58
2026-02-06 14:00:00,FARM004,Cotton,50.6,31.6,55.0,0.0,7.14,29.24
2026-02-06 15:00:00,FARM005,Wheat,80.34,33.44,53.69,0.0,6.33,30.43
2026-02-06 16:00:00,FARM001,Rice,75.25,30.37,53.29,0.0,6.19,28.2
2026-02-06 17:00:00,FARM002,Tomato,67.11,31.03,53.5,0.0,6.33,28.89
2026-02-06 18:00:00,FARM003,Maize,73.08,31.09,58.36,0.0,6.88,29.45
2026-02-06 19:00:00,FARM004,Cotton,50.16,27.83,62.2,0.0,7.05,26.76
2026-02-06 20:00:00,FARM005,Wheat,80.0,25.83,62.54,0.0,6.38,25.3
2026-02-06 21:00:00,FARM001,Rice,74.86,26.81,62.98,0.0,6.15,25.02
2026-02-06 22:00:00,FARM002,Tomato,66.96,21.81,70.79,0.0,6.56,21.2
2026-02-06 23:00:00,FARM003,Maize,72.93,19.04,75.45,0.0,6.73,18.39
2026-02-07 00:00:00,FARM004,Cotton,50.01,21.64,72.23,0.0,7.18,21.41
2026-02-07 01:00:00,FARM005,Wheat,85.0,16.38,87.81,10.67,6.39,17.49
2026-02-07 02:00:00,FARM001,Rice,74.71,19.1,79.49,0.0,6.15,18.7
2026-02-07 03:00:00,FARM002,Tomato,66.81,16.3,84.02,0.0,6.41,15.96
2026-02-07 04:00:00,FARM003,Maize,72.78,18.4,79.72,0.0,6.92,18.74
2026-02-07 05:00:00,FARM004,Cotton,49.86,17.77,81.9,0.0,7.12,17.22
2026-02-07 06:00:00,FARM005,Wheat,84.84,22.27,67.98,0.0,6.39,22.44
2026-02-07 07:00:00,FARM001,Rice,74.56,21.03,73.65,0.0,6.07,20.2
